"","order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount","sale_price","profit"
"4035",4035,"2022-05-08","Same Day","Corporate","United States","Lorain","Ohio",44052,"East","Office Supplies","Binders","OFF-BI-10003982",20,20,3,5,1,19,-1
"4036",4036,"2023-10-20","Same Day","Corporate","United States","Lorain","Ohio",44052,"East","Technology","Accessories","TEC-AC-10002567",330,380,6,5,19,361,31
"4037",4037,"2023-12-20","Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Office Supplies","Storage","OFF-ST-10004950",20,20,2,5,1,19,-1
"4038",4038,"2022-01-22","Standard Class","Corporate","United States","San Francisco","California",94110,"West","Furniture","Furnishings","FUR-FU-10000550",20,20,5,2,0.4,19.6,-0.4
"4039",4039,"2023-05-24","Standard Class","Corporate","United States","San Francisco","California",94110,"West","Office Supplies","Paper","OFF-PA-10000528",20,20,4,5,1,19,-1
"4040",4040,"2022-04-06","Standard Class","Corporate","United States","San Francisco","California",94110,"West","Technology","Machines","TEC-MA-10003183",630,770,6,3,23.1,746.9,116.9
"4041",4041,"2023-07-29","Standard Class","Corporate","United States","San Francisco","California",94110,"West","Office Supplies","Binders","OFF-BI-10003305",10,10,3,5,0.5,9.5,-0.5
"4042",4042,"2022-02-12","Standard Class","Corporate","United States","San Francisco","California",94110,"West","Technology","Phones","TEC-PH-10001425",160,190,3,4,7.6,182.4,22.4
"4043",4043,"2023-01-28","Standard Class","Corporate","United States","San Francisco","California",94110,"West","Office Supplies","Labels","OFF-LA-10001474",230,270,9,4,10.8,259.2,29.2
"4044",4044,"2023-03-08","Standard Class","Corporate","United States","San Francisco","California",94110,"West","Furniture","Furnishings","FUR-FU-10000672",60,70,6,4,2.8,67.2,7.2
"4045",4045,"2023-11-16","Standard Class","Consumer","United States","San Francisco","California",94110,"West","Furniture","Furnishings","FUR-FU-10001979",170,200,5,3,6,194,24
"4046",4046,"2022-08-11","Standard Class","Corporate","United States","Houston","Texas",77070,"Central","Office Supplies","Binders","OFF-BI-10003707",10,10,3,3,0.3,9.7,-0.3
"4047",4047,"2023-11-14","Standard Class","Consumer","United States","Chicago","Illinois",60653,"Central","Office Supplies","Appliances","OFF-AP-10002191",20,20,2,5,1,19,-1
"4048",4048,"2023-04-10","First Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Paper","OFF-PA-10000501",70,80,3,5,4,76,6
"4049",4049,"2023-07-05","First Class","Corporate","United States","New York City","New York",10035,"East","Technology","Accessories","TEC-AC-10001990",560,600,10,3,18,582,22
"4050",4050,"2022-08-02","Second Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Furnishings","FUR-FU-10003601",260,280,3,4,11.2,268.8,8.8
"4051",4051,"2022-12-24","Second Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Chairs","FUR-CH-10001891",150,170,2,2,3.4,166.6,16.6
"4052",4052,"2023-02-04","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Office Supplies","Art","OFF-AR-10003469",0,0,3,3,0,0,0
"4053",4053,"2022-08-29","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Furniture","Tables","FUR-TA-10004175",360,410,2,4,16.4,393.6,33.6
"4054",4054,"2022-08-14","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Office Supplies","Labels","OFF-LA-10002945",60,60,11,3,1.8,58.2,-1.8
"4055",4055,"2023-02-13","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Office Supplies","Paper","OFF-PA-10000533",20,20,4,3,0.6,19.4,-0.6
"4056",4056,"2023-07-25","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Office Supplies","Storage","OFF-ST-10004459",1640,1800,6,4,72,1728,88
"4057",4057,"2023-03-14","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Furniture","Tables","FUR-TA-10004147",60,70,1,2,1.4,68.6,8.6
"4058",4058,"2023-02-06","Standard Class","Consumer","United States","Chicago","Illinois",60610,"Central","Office Supplies","Storage","OFF-ST-10000046",570,650,5,4,26,624,54
"4059",4059,"2022-08-13","Standard Class","Consumer","United States","Oakland","California",94601,"West","Technology","Phones","TEC-PH-10004774",60,70,7,4,2.8,67.2,7.2
"4060",4060,"2022-09-04","Standard Class","Consumer","United States","Oakland","California",94601,"West","Furniture","Chairs","FUR-CH-10000595",460,570,3,3,17.1,552.9,92.9
"4061",4061,"2022-01-21","Standard Class","Consumer","United States","Chicago","Illinois",60610,"Central","Technology","Accessories","TEC-AC-10002473",60,70,3,3,2.1,67.9,7.9
"4062",4062,"2022-03-28","First Class","Corporate","United States","Seattle","Washington",98105,"West","Office Supplies","Binders","OFF-BI-10001628",30,30,3,2,0.6,29.4,-0.6
"4063",4063,"2023-03-27","Standard Class","Consumer","United States","Philadelphia","Pennsylvania",19143,"East","Technology","Accessories","TEC-AC-10002800",40,40,1,5,2,38,-2
"4064",4064,"2023-06-30","First Class","Consumer","United States","Concord","North Carolina",28027,"South","Office Supplies","Art","OFF-AR-10002766",20,20,9,2,0.4,19.6,-0.4
"4065",4065,"2023-02-05","First Class","Consumer","United States","Concord","North Carolina",28027,"South","Office Supplies","Supplies","OFF-SU-10002522",0,0,1,3,0,0,0
"4066",4066,"2022-07-05","Standard Class","Corporate","United States","Charlotte","North Carolina",28205,"South","Office Supplies","Fasteners","OFF-FA-10003021",10,10,5,5,0.5,9.5,-0.5
"4067",4067,"2022-04-02","Standard Class","Corporate","United States","Charlotte","North Carolina",28205,"South","Office Supplies","Art","OFF-AR-10000634",10,10,3,5,0.5,9.5,-0.5
"4068",4068,"2023-10-25","Standard Class","Corporate","United States","Charlotte","North Carolina",28205,"South","Office Supplies","Labels","OFF-LA-10001771",40,50,12,3,1.5,48.5,8.5
"4069",4069,"2022-12-05","Standard Class","Corporate","United States","Charlotte","North Carolina",28205,"South","Technology","Phones","TEC-PH-10004434",900,980,9,4,39.2,940.8,40.8
"4070",4070,"2022-04-12","First Class","Consumer","United States","Dallas","Texas",75081,"Central","Office Supplies","Binders","OFF-BI-10000050",10,10,9,3,0.3,9.7,-0.3
"4071",4071,"2023-10-02","First Class","Consumer","United States","Dallas","Texas",75081,"Central","Office Supplies","Binders","OFF-BI-10002414",10,10,4,5,0.5,9.5,-0.5
"4072",4072,"2022-09-03","First Class","Consumer","United States","Dallas","Texas",75081,"Central","Furniture","Bookcases","FUR-BO-10003159",140,160,2,3,4.8,155.2,15.2
"4073",4073,"2022-04-11","Second Class","Home Office","United States","Indianapolis","Indiana",46203,"Central","Technology","Copiers","TEC-CO-10002095",920,1000,2,2,20,980,60
"4074",4074,"2022-01-26","First Class","Home Office","United States","Broken Arrow","Oklahoma",74012,"Central","Technology","Phones","TEC-PH-10004120",780,820,6,5,41,779,-1
"4075",4075,"2022-07-17","Standard Class","Consumer","United States","Miramar","Florida",33023,"South","Furniture","Furnishings","FUR-FU-10003553",200,220,4,2,4.4,215.6,15.6
"4076",4076,"2022-03-27","Standard Class","Consumer","United States","Miramar","Florida",33023,"South","Furniture","Furnishings","FUR-FU-10001488",280,340,4,4,13.6,326.4,46.4
"4077",4077,"2023-03-09","Second Class","Corporate","United States","Omaha","Nebraska",68104,"Central","Office Supplies","Binders","OFF-BI-10003094",10,10,2,4,0.4,9.6,-0.4
"4078",4078,"2023-04-13","Second Class","Corporate","United States","Omaha","Nebraska",68104,"Central","Office Supplies","Fasteners","OFF-FA-10003472",10,10,4,3,0.3,9.7,-0.3
"4079",4079,"2022-08-23","Second Class","Corporate","United States","Omaha","Nebraska",68104,"Central","Office Supplies","Paper","OFF-PA-10001289",100,120,3,3,3.6,116.4,16.4
"4080",4080,"2023-10-10","First Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Technology","Phones","TEC-PH-10002293",50,50,3,2,1,49,-1
"4081",4081,"2023-05-27","Standard Class","Corporate","United States","Tigard","Oregon",97224,"West","Office Supplies","Paper","OFF-PA-10000380",50,60,9,5,3,57,7
"4082",4082,"2023-01-11","Standard Class","Corporate","United States","Tigard","Oregon",97224,"West","Office Supplies","Binders","OFF-BI-10004828",10,10,1,2,0.2,9.8,-0.2
"4083",4083,"2023-08-08","Standard Class","Corporate","United States","Decatur","Illinois",62521,"Central","Office Supplies","Binders","OFF-BI-10004632",160,180,3,3,5.4,174.6,14.6
"4084",4084,"2023-04-19","Standard Class","Corporate","United States","Decatur","Illinois",62521,"Central","Office Supplies","Paper","OFF-PA-10000327",10,10,3,3,0.3,9.7,-0.3
"4085",4085,"2022-01-06","First Class","Home Office","United States","Phoenix","Arizona",85023,"West","Office Supplies","Binders","OFF-BI-10003291",10,10,3,3,0.3,9.7,-0.3
"4086",4086,"2022-10-13","Second Class","Corporate","United States","Sacramento","California",95823,"West","Technology","Phones","TEC-PH-10002275",260,300,2,2,6,294,34
"4087",4087,"2023-01-18","Second Class","Corporate","United States","Sacramento","California",95823,"West","Office Supplies","Binders","OFF-BI-10003291",20,20,3,3,0.6,19.4,-0.6
"4088",4088,"2023-07-31","Second Class","Corporate","United States","Sacramento","California",95823,"West","Office Supplies","Binders","OFF-BI-10000343",10,10,3,5,0.5,9.5,-0.5
"4089",4089,"2022-04-17","Standard Class","Consumer","United States","Jonesboro","Arkansas",72401,"South","Furniture","Bookcases","FUR-BO-10000711",590,640,9,2,12.8,627.2,37.2
"4090",4090,"2022-06-20","Standard Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Labels","OFF-LA-10001297",20,20,2,2,0.4,19.6,-0.4
"4091",4091,"2023-07-23","Standard Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Supplies","OFF-SU-10001574",10,10,3,4,0.4,9.6,-0.4
"4092",4092,"2022-08-09","Standard Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Binders","OFF-BI-10003305",10,10,3,2,0.2,9.8,-0.2
"4093",4093,"2022-12-05","First Class","Consumer","United States","Akron","Ohio",44312,"East","Office Supplies","Storage","OFF-ST-10002574",200,220,2,4,8.8,211.2,11.2
"4094",4094,"2023-09-09","Standard Class","Consumer","United States","Florence","Kentucky",41042,"South","Technology","Machines","TEC-MA-10000864",2770,3080,7,2,61.6,3018.4,248.4
"4095",4095,"2022-10-28","Standard Class","Consumer","United States","Florence","Kentucky",41042,"South","Technology","Accessories","TEC-AC-10003289",70,80,4,2,1.6,78.4,8.4
"4096",4096,"2022-05-10","Standard Class","Consumer","United States","Florence","Kentucky",41042,"South","Technology","Phones","TEC-PH-10001619",530,590,3,2,11.8,578.2,48.2
"4097",4097,"2022-05-21","Standard Class","Consumer","United States","Minneapolis","Minnesota",55407,"Central","Office Supplies","Paper","OFF-PA-10004888",20,30,5,3,0.9,29.1,9.1
"4098",4098,"2023-02-22","Standard Class","Consumer","United States","Minneapolis","Minnesota",55407,"Central","Office Supplies","Storage","OFF-ST-10000736",350,400,5,4,16,384,34
"4099",4099,"2023-02-27","Standard Class","Consumer","United States","Minneapolis","Minnesota",55407,"Central","Office Supplies","Binders","OFF-BI-10001120",8410,9450,5,2,189,9261,851
"4100",4100,"2023-12-05","Standard Class","Consumer","United States","Minneapolis","Minnesota",55407,"Central","Office Supplies","Binders","OFF-BI-10000301",10,10,2,2,0.2,9.8,-0.2
"4101",4101,"2023-04-18","Standard Class","Consumer","United States","Houston","Texas",77095,"Central","Office Supplies","Appliances","OFF-AP-10004655",0,0,1,3,0,0,0
"4102",4102,"2022-02-05","Standard Class","Consumer","United States","Houston","Texas",77095,"Central","Office Supplies","Appliances","OFF-AP-10002906",0,0,1,2,0,0,0
"4103",4103,"2022-01-12","Standard Class","Consumer","United States","Houston","Texas",77095,"Central","Office Supplies","Paper","OFF-PA-10000740",130,150,8,4,6,144,14
"4104",4104,"2023-02-03","Same Day","Home Office","United States","Fremont","Nebraska",68025,"Central","Furniture","Furnishings","FUR-FU-10001940",20,20,2,3,0.6,19.4,-0.6
"4105",4105,"2022-03-04","Standard Class","Consumer","United States","San Diego","California",92105,"West","Technology","Phones","TEC-PH-10000439",140,160,5,4,6.4,153.6,13.6
"4106",4106,"2023-05-07","Standard Class","Consumer","United States","San Diego","California",92105,"West","Office Supplies","Binders","OFF-BI-10000404",10,10,2,3,0.3,9.7,-0.3
"4107",4107,"2023-11-11","Standard Class","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Binders","OFF-BI-10003676",0,0,2,2,0,0,0
"4108",4108,"2022-10-25","Same Day","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Storage","OFF-ST-10002486",10,10,2,5,0.5,9.5,-0.5
"4109",4109,"2022-10-17","Same Day","Consumer","United States","New York City","New York",10011,"East","Furniture","Tables","FUR-TA-10003837",20,30,3,3,0.9,29.1,9.1
"4110",4110,"2022-01-20","Standard Class","Corporate","United States","Detroit","Michigan",48227,"Central","Technology","Phones","TEC-PH-10002923",60,70,2,2,1.4,68.6,8.6
"4111",4111,"2023-07-01","Standard Class","Corporate","United States","Detroit","Michigan",48227,"Central","Furniture","Bookcases","FUR-BO-10004360",130,160,1,2,3.2,156.8,26.8
"4112",4112,"2022-03-06","Standard Class","Corporate","United States","Detroit","Michigan",48227,"Central","Office Supplies","Paper","OFF-PA-10002160",20,20,3,2,0.4,19.6,-0.4
"4113",4113,"2023-04-24","Standard Class","Corporate","United States","Detroit","Michigan",48227,"Central","Office Supplies","Art","OFF-AR-10002375",0,0,1,3,0,0,0
"4114",4114,"2022-06-15","Standard Class","Corporate","United States","Houston","Texas",77095,"Central","Office Supplies","Labels","OFF-LA-10000443",10,10,3,5,0.5,9.5,-0.5
"4115",4115,"2022-08-28","Standard Class","Corporate","United States","Houston","Texas",77095,"Central","Technology","Phones","TEC-PH-10001750",140,160,3,2,3.2,156.8,16.8
"4116",4116,"2023-06-19","First Class","Consumer","United States","Seattle","Washington",98105,"West","Office Supplies","Binders","OFF-BI-10004632",1150,1220,5,4,48.8,1171.2,21.2
"4117",4117,"2022-02-19","Standard Class","Consumer","United States","Los Angeles","California",90036,"West","Office Supplies","Binders","OFF-BI-10002813",0,0,2,3,0,0,0
"4118",4118,"2022-04-09","Standard Class","Consumer","United States","Los Angeles","California",90036,"West","Office Supplies","Paper","OFF-PA-10002005",20,20,3,5,1,19,-1
"4119",4119,"2022-12-18","Standard Class","Consumer","United States","Los Angeles","California",90036,"West","Office Supplies","Storage","OFF-ST-10000060",370,450,7,2,9,441,71
"4120",4120,"2023-10-13","Standard Class","Consumer","United States","Los Angeles","California",90036,"West","Office Supplies","Binders","OFF-BI-10002706",80,90,8,3,2.7,87.3,7.3
"4121",4121,"2022-01-22","Standard Class","Consumer","United States","Philadelphia","Pennsylvania",19120,"East","Technology","Accessories","TEC-AC-10000199",20,20,4,3,0.6,19.4,-0.6
"4122",4122,"2022-01-06","Same Day","Consumer","United States","Seattle","Washington",98103,"West","Office Supplies","Paper","OFF-PA-10002870",40,40,6,3,1.2,38.8,-1.2
"4123",4123,"2023-11-03","Same Day","Consumer","United States","Seattle","Washington",98103,"West","Office Supplies","Labels","OFF-LA-10004545",40,40,3,2,0.8,39.2,-0.8
"4124",4124,"2023-02-09","Same Day","Consumer","United States","Seattle","Washington",98103,"West","Office Supplies","Binders","OFF-BI-10000962",30,30,2,2,0.6,29.4,-0.6
"4125",4125,"2022-01-06","Standard Class","Corporate","United States","Watertown","New York",13601,"East","Office Supplies","Appliances","OFF-AP-10004249",40,40,3,2,0.8,39.2,-0.8
"4126",4126,"2023-08-01","Second Class","Consumer","United States","Jacksonville","Florida",32216,"South","Furniture","Furnishings","FUR-FU-10001602",80,90,3,5,4.5,85.5,5.5
"4127",4127,"2022-06-24","First Class","Consumer","United States","Arlington","Virginia",22204,"South","Office Supplies","Art","OFF-AR-10003179",50,50,6,4,2,48,-2
"4128",4128,"2023-07-12","Standard Class","Consumer","United States","Charlotte","North Carolina",28205,"South","Office Supplies","Storage","OFF-ST-10003722",60,70,6,2,1.4,68.6,8.6
"4129",4129,"2022-06-07","Standard Class","Consumer","United States","Charlotte","North Carolina",28205,"South","Technology","Machines","TEC-MA-10001127",2310,2620,3,3,78.6,2541.4,231.4
"4130",4130,"2023-11-06","Standard Class","Consumer","United States","Seattle","Washington",98103,"West","Office Supplies","Appliances","OFF-AP-10001947",60,70,4,3,2.1,67.9,7.9
"4131",4131,"2023-09-05","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Binders","OFF-BI-10001107",10,10,5,4,0.4,9.6,-0.4
